#Period...Optimal period...Frequency...DM...Acceleration...Harmonic number...S/N...Folded S/N
0.001230950	0.000000000	812.380554199	178.41	-5.61	1	6.8	0.0
0.001230950	0.000000000	812.380554199	178.41	-7.07	1	6.6	0.0
0.001230952	0.000000000	812.379638672	178.41	-4.14	0	6.1	0.0
0.001230952	0.000000000	812.379638672	178.18	-8.54	0	6.6	0.0
0.001230952	0.000000000	812.379638672	178.18	-10.00	0	6.4	0.0
0.001229736	0.000000000	813.182434082	172.77	6.11	0	7.0	0.0
0.001229736	0.000000000	813.182434082	172.77	7.57	0	6.6	0.0
0.001229736	0.000000000	813.182434082	172.77	9.04	0	6.3	0.0
0.001229736	0.000000000	813.182434082	172.77	4.64	0	6.2	0.0
0.001229736	0.000000000	813.182434082	172.53	7.57	2	6.3	0.0
0.001230703	0.000000000	812.543579102	172.53	-4.14	1	6.5	0.0
0.001230703	0.000000000	812.543579102	172.53	-5.61	1	6.1	0.0
0.001230455	0.000000000	812.707458496	177.23	-2.68	0	6.1	0.0
0.001231277	0.000000000	812.164733887	170.46	-2.68	3	6.0	0.0
#Candidate 7
0.002006767	0.002006767	498.313934326	179.61	1.71	3	6.2	13.3
0.001002408	0.000000000	997.598266602	179.61	-7.07	1	6.1	0.0
#Candidate 8
0.001276743	0.001276745	783.242736816	172.77	-1.21	3	6.3	13.2
#Candidate 9
0.001445979	0.001445980	691.573120117	170.69	7.57	2	8.2	12.9
0.001445979	0.000000000	691.573120117	170.69	6.11	2	7.4	0.0
0.001445979	0.000000000	691.573120117	170.69	4.64	2	7.1	0.0
